humidity,temperature,nutrients,date,irrigation_time,duration,sensor_15,target
66.13,27.47,fosforo,2024-12-04,23:15,18.735,7,1
68.3,15.06,fosforo,2024-11-30,03:19,12.530000000000001,8,3
20.81,28.28,potassio,2024-12-04,15:11,19.14,9,1
38.09,34.09,potassio,2024-11-30,21:59,22.045,4,1
28.69,22.4,potassio,2024-12-01,04:32,16.2,13,3
44.43,28.53,fosforo,2024-12-02,09:12,19.265,10,2
28.93,32.1,potassio,2024-12-03,23:35,21.05,11,1
36.55,17.85,fosforo,2024-12-03,11:07,13.925,3,2
38.26,16.27,fosforo,2024-12-02,01:12,13.135,13,3
76.93,29.29,fosforo,2024-11-30,17:37,19.645,11,1
66.42,26.04,fosforo,2024-12-04,10:23,18.02,14,2
40.1,29.45,fosforo,2024-12-04,06:29,19.725,13,2
56.16,23.84,potassio,2024-12-04,06:23,16.92,13,3
22.25,26.62,fosforo,2024-12-04,15:38,18.310000000000002,15,2
31.39,29.08,potassio,2024-12-02,10:37,19.54,13,3
70.97,34.38,fosforo,2024-11-30,23:19,22.19,5,2
75.61,32.07,potassio,2024-12-04,19:38,21.035,15,3
72.93,21.92,potassio,2024-12-02,15:12,15.96,2,1
48.24,28.18,potassio,2024-12-02,04:34,19.09,13,2
55.35,17.47,potassio,2024-12-04,07:16,13.735,3,3
21.87,17.22,fosforo,2024-12-01,12:46,13.61,8,3
40.98,15.47,potassio,2024-12-02,12:10,12.735,10,3
23.98,26.3,potassio,2024-11-30,02:05,18.15,3,2
33.31,32.94,fosforo,2024-12-03,02:31,21.47,7,1
52.25,15.95,potassio,2024-12-04,07:58,12.975,12,2
78.31,29.57,fosforo,2024-12-03,11:34,19.785,1,2
59.78,32.55,fosforo,2024-12-03,07:55,21.275,6,2
36.86,21.62,fosforo,2024-12-02,13:45,15.81,10,2
27.08,27.35,potassio,2024-12-01,11:36,18.675,1,2
31.0,21.53,fosforo,2024-12-04,02:13,15.765,14,3
42.34,28.26,potassio,2024-11-30,22:46,19.130000000000003,4,1
28.89,23.01,potassio,2024-12-02,00:52,16.505000000000003,11,1
74.27,22.82,fosforo,2024-12-02,01:52,16.41,14,3
60.92,29.61,fosforo,2024-12-02,07:21,19.805,15,3
72.31,17.23,fosforo,2024-12-02,21:20,13.615,11,3
69.88,29.23,fosforo,2024-12-02,07:18,19.615000000000002,2,1
53.59,31.5,potassio,2024-11-30,17:57,20.75,8,1
22.43,26.11,potassio,2024-12-04,00:57,18.055,10,2
46.91,26.14,fosforo,2024-12-02,10:03,18.07,13,3
69.79,28.78,potassio,2024-12-04,11:19,19.39,1,2
76.81,31.34,potassio,2024-12-04,07:34,20.67,12,2
47.33,22.32,fosforo,2024-12-01,18:15,16.16,5,3
37.0,31.39,potassio,2024-12-03,19:11,20.695,13,1
67.52,26.57,fosforo,2024-12-01,21:49,18.285,3,1
49.3,18.39,potassio,2024-12-02,00:43,14.195,2,3
40.5,27.94,fosforo,2024-12-04,17:19,18.97,14,1
24.29,22.78,fosforo,2024-12-04,17:53,16.39,9,2
49.92,32.15,fosforo,2024-11-30,07:16,21.075,10,3
51.4,18.61,potassio,2024-11-30,20:17,14.305,14,3
77.81,23.09,potassio,2024-12-01,02:23,16.545,2,1
53.81,33.84,fosforo,2024-11-30,14:13,21.92,5,3
22.78,30.32,fosforo,2024-12-04,23:43,20.16,15,2
73.03,20.98,potassio,2024-12-01,21:56,15.49,13,1
79.17,16.46,fosforo,2024-12-01,18:32,13.23,12,1
26.44,16.78,fosforo,2024-12-04,08:55,13.39,3,1
70.96,20.18,fosforo,2024-12-02,01:31,15.09,8,2
39.29,30.11,fosforo,2024-12-02,07:26,20.055,5,2
41.02,19.4,fosforo,2024-11-30,04:31,14.7,8,3
47.45,30.79,fosforo,2024-12-01,14:16,20.395,15,3
20.93,19.11,potassio,2024-12-03,16:52,14.555,2,2
66.17,15.61,potassio,2024-12-04,02:57,12.805,12,3
42.13,31.53,fosforo,2024-12-03,10:07,20.765,11,3
77.18,24.38,potassio,2024-11-30,23:08,17.189999999999998,3,1
38.82,24.66,potassio,2024-12-03,08:03,17.33,15,1
56.15,23.72,fosforo,2024-11-30,19:26,16.86,5,3
60.46,33.16,potassio,2024-12-01,13:08,21.58,1,3
76.91,26.86,fosforo,2024-12-04,11:08,18.43,9,2
46.35,25.58,fosforo,2024-12-02,11:53,17.79,4,2
24.7,31.75,potassio,2024-12-02,07:31,20.875,1,2
41.03,29.83,potassio,2024-12-01,15:35,19.915,5,3
42.43,17.18,potassio,2024-12-04,10:40,13.59,11,1
34.5,27.22,potassio,2024-12-02,18:31,18.61,14,2
59.69,24.06,potassio,2024-12-03,15:51,17.03,8,1
20.73,26.36,potassio,2024-12-03,01:08,18.18,9,1
37.38,31.9,potassio,2024-12-02,03:03,20.95,14,3
68.9,28.81,potassio,2024-12-02,19:27,19.405,7,3
46.86,22.67,fosforo,2024-12-01,09:21,16.335,9,2
36.29,27.71,potassio,2024-12-03,11:43,18.855,15,2
77.89,27.08,potassio,2024-12-04,20:41,18.54,4,3
69.36,19.45,potassio,2024-12-02,03:49,14.725,8,3
55.63,30.0,fosforo,2024-11-30,02:16,20.0,13,3
71.9,26.6,fosforo,2024-12-01,12:59,18.3,3,2
27.94,16.08,potassio,2024-12-01,20:34,13.04,12,3
45.6,30.87,fosforo,2024-12-02,02:16,20.435000000000002,4,2
22.16,21.54,fosforo,2024-11-30,12:58,15.77,14,1
38.44,20.98,potassio,2024-12-04,06:45,15.49,8,1
35.45,15.17,potassio,2024-11-30,10:14,12.585,4,2
32.09,19.72,potassio,2024-12-03,22:16,14.86,7,2
76.38,24.81,potassio,2024-12-03,03:51,17.405,1,3
66.16,30.16,potassio,2024-12-03,09:20,20.08,5,1
36.14,20.68,potassio,2024-12-03,12:13,15.34,12,2
51.54,28.3,fosforo,2024-12-02,17:49,19.15,6,3
30.72,16.32,fosforo,2024-11-30,07:40,13.16,5,2
61.18,20.65,potassio,2024-12-02,15:46,15.325,9,3
50.16,25.41,potassio,2024-12-01,13:50,17.705,4,1
46.38,32.39,fosforo,2024-12-02,02:37,21.195,11,1
23.45,24.2,potassio,2024-12-02,20:22,17.1,13,3
34.87,17.47,potassio,2024-12-04,03:25,13.735,8,2
39.16,23.36,potassio,2024-12-01,13:19,16.68,13,3
36.4,19.11,potassio,2024-12-03,07:20,14.555,9,2
20.35,17.54,potassio,2024-12-02,03:17,13.77,3,1
68.64,24.45,potassio,2024-12-04,21:10,17.225,9,2
52.64,24.13,potassio,2024-11-30,19:58,17.064999999999998,6,2
64.65,32.65,fosforo,2024-12-01,06:24,21.325,14,1
40.18,26.22,fosforo,2024-12-04,00:15,18.11,1,1
28.47,16.95,fosforo,2024-12-02,20:57,13.475,10,2
25.88,15.72,potassio,2024-12-04,17:02,12.86,12,2
33.64,33.97,fosforo,2024-12-04,00:40,21.985,15,3
68.78,24.54,potassio,2024-12-03,13:26,17.27,14,2
53.33,24.22,potassio,2024-11-30,21:29,17.11,11,3
31.96,27.2,potassio,2024-12-03,00:42,18.6,2,3
76.38,24.81,potassio,2024-12-03,00:49,17.405,12,1
48.42,26.34,fosforo,2024-12-03,14:45,18.17,1,1
24.43,34.09,potassio,2024-12-02,12:34,22.045,10,2
52.91,34.88,fosforo,2024-12-01,08:47,22.44,9,3
65.24,19.96,fosforo,2024-12-04,00:51,14.98,12,1
52.24,29.12,fosforo,2024-12-02,12:47,19.560000000000002,12,2
63.12,21.04,potassio,2024-12-02,21:24,15.52,9,1
77.38,27.49,fosforo,2024-12-03,12:09,18.744999999999997,4,1
51.53,18.67,fosforo,2024-12-01,19:41,14.335,7,1
76.67,15.87,fosforo,2024-12-04,01:00,12.934999999999999,10,1
58.9,20.62,potassio,2024-12-02,14:26,15.31,3,3
22.72,33.49,potassio,2024-12-03,05:01,21.745,2,1
78.6,28.33,fosforo,2024-12-02,03:51,19.165,14,2
28.68,15.49,fosforo,2024-11-30,21:06,12.745000000000001,4,3
27.19,16.72,potassio,2024-11-30,00:19,13.36,11,1
33.26,15.49,potassio,2024-11-30,14:49,12.745000000000001,11,2
36.43,15.49,potassio,2024-12-01,13:16,12.745000000000001,11,1
58.55,16.3,potassio,2024-12-03,05:22,13.15,3,3
38.44,27.91,potassio,2024-12-01,04:22,18.955,14,1
58.85,19.29,fosforo,2024-12-01,23:59,14.645,14,3
48.86,33.75,fosforo,2024-11-30,06:34,21.875,5,1
38.74,17.75,fosforo,2024-12-04,22:15,13.875,2,2
45.85,23.66,fosforo,2024-12-03,22:04,16.83,8,1
20.78,34.32,fosforo,2024-12-03,18:12,22.16,6,1
55.28,31.25,fosforo,2024-11-30,15:57,20.625,6,2
35.07,27.18,potassio,2024-12-02,14:19,18.59,1,1
30.77,30.24,potassio,2024-12-01,00:49,20.119999999999997,2,3
36.53,20.07,potassio,2024-12-04,17:18,15.035,15,3
23.23,18.33,fosforo,2024-12-02,02:16,14.165,2,2
57.86,29.75,fosforo,2024-12-03,21:19,19.875,4,1
37.76,26.75,fosforo,2024-12-04,13:00,18.375,7,3
37.59,26.24,potassio,2024-12-01,06:35,18.119999999999997,7,3
69.42,34.79,fosforo,2024-12-03,20:17,22.395,10,1
43.12,22.05,fosforo,2024-12-02,20:53,16.025,8,1
36.94,32.64,potassio,2024-12-03,08:17,21.32,7,3
53.03,23.35,fosforo,2024-11-30,22:22,16.675,7,3
36.71,27.33,fosforo,2024-12-04,04:24,18.665,15,3
64.06,21.36,fosforo,2024-12-01,08:36,15.68,6,3
71.95,26.96,fosforo,2024-12-04,02:56,18.48,8,1
55.0,17.42,fosforo,2024-11-30,07:34,13.71,2,2
34.53,30.02,potassio,2024-12-03,15:09,20.009999999999998,8,2
28.69,34.27,fosforo,2024-11-30,14:56,22.135,5,1
33.56,28.56,fosforo,2024-12-04,23:24,19.28,4,2
31.85,30.1,fosforo,2024-12-04,20:09,20.05,4,1
32.52,20.43,potassio,2024-12-01,05:24,15.215,1,3
28.21,17.24,potassio,2024-12-01,03:46,13.62,12,3
59.3,20.46,potassio,2024-12-01,13:44,15.23,11,2
58.28,23.0,potassio,2024-12-03,22:59,16.5,12,2
52.97,26.59,potassio,2024-12-03,01:41,18.295,10,1
70.27,31.97,fosforo,2024-12-01,06:22,20.985,5,3
74.95,17.08,fosforo,2024-12-04,17:12,13.54,13,3
77.46,29.49,potassio,2024-12-02,17:52,19.744999999999997,8,2
78.31,27.01,fosforo,2024-11-30,19:19,18.505000000000003,2,2
65.01,20.75,fosforo,2024-12-01,22:53,15.375,8,3
29.85,15.95,potassio,2024-12-04,07:20,12.975,1,1
40.49,19.29,potassio,2024-12-01,10:14,14.645,7,2
24.98,23.53,fosforo,2024-12-03,16:08,16.765,3,1
47.03,33.95,fosforo,2024-12-01,18:28,21.975,4,3
30.23,27.47,potassio,2024-12-02,11:54,18.735,4,2
41.18,23.51,fosforo,2024-12-04,14:37,16.755000000000003,5,2
48.0,17.67,fosforo,2024-12-03,06:50,13.835,4,2
41.5,30.32,potassio,2024-12-04,14:11,20.16,10,1
43.64,20.93,fosforo,2024-12-04,09:18,15.465,3,1
30.65,33.0,potassio,2024-12-04,22:31,21.5,14,3
61.39,17.48,fosforo,2024-12-02,11:16,13.74,13,3
36.78,20.78,potassio,2024-12-04,01:15,15.39,14,2
48.51,31.38,potassio,2024-11-30,12:11,20.689999999999998,11,3
73.99,25.47,potassio,2024-11-30,21:53,17.735,4,2
30.46,18.44,potassio,2024-12-03,20:28,14.22,7,3
28.33,18.34,fosforo,2024-11-30,15:02,14.17,7,1
59.86,34.08,potassio,2024-12-04,01:55,22.04,12,3
27.16,18.1,potassio,2024-12-04,16:58,14.05,1,1
43.5,31.41,potassio,2024-12-02,23:49,20.705,15,2
38.12,18.35,potassio,2024-12-01,17:08,14.175,1,3
63.27,26.81,potassio,2024-12-03,14:51,18.405,10,1
56.8,17.12,potassio,2024-12-03,08:02,13.56,13,3
34.11,24.11,potassio,2024-11-30,12:21,17.055,15,3
42.89,22.49,fosforo,2024-12-01,10:18,16.244999999999997,11,1
30.89,24.47,potassio,2024-12-02,21:38,17.235,15,2
51.47,23.49,potassio,2024-12-01,03:49,16.744999999999997,12,1
36.35,21.92,potassio,2024-11-30,06:09,15.96,5,2
52.76,25.55,potassio,2024-12-02,13:55,17.775,11,3
28.2,20.64,fosforo,2024-12-02,08:12,15.32,8,1
35.38,24.54,potassio,2024-12-04,15:17,17.27,15,3
48.65,30.57,potassio,2024-12-02,04:23,20.285,9,3
41.92,16.77,fosforo,2024-12-03,02:29,13.385,15,1
41.55,23.92,potassio,2024-12-04,21:51,16.96,2,1
31.14,30.64,potassio,2024-12-01,01:20,20.32,9,1
35.3,28.34,potassio,2024-12-04,01:15,19.17,11,3
25.72,19.58,fosforo,2024-12-03,14:53,14.79,3,3
49.27,26.21,potassio,2024-12-02,00:25,18.105,11,2
37.24,33.21,potassio,2024-11-30,07:43,21.605,6,2
43.44,16.07,potassio,2024-11-30,22:33,13.035,13,2
49.13,15.93,potassio,2024-12-02,11:37,12.965,15,1
44.81,20.0,potassio,2024-11-30,10:52,15.0,5,1
33.27,29.25,potassio,2024-12-03,10:57,19.625,4,1
60.01,34.23,potassio,2024-12-01,11:30,22.115,2,1
35.06,25.61,fosforo,2024-11-30,08:56,17.805,12,1
21.75,22.33,fosforo,2024-12-01,07:55,16.165,9,1
67.75,27.79,fosforo,2024-12-01,17:01,18.895,13,2
66.97,24.83,potassio,2024-12-02,04:02,17.415,3,3
76.86,34.78,potassio,2024-11-30,22:04,22.39,5,3
38.33,29.54,potassio,2024-12-03,20:21,19.77,13,1
58.92,33.39,potassio,2024-12-03,17:24,21.695,1,1
54.09,20.57,fosforo,2024-12-04,21:10,15.285,12,2
62.03,25.61,fosforo,2024-12-02,08:27,17.805,6,3
70.67,17.2,potassio,2024-12-03,13:43,13.6,11,3
20.08,15.88,potassio,2024-12-03,01:52,12.940000000000001,4,1
69.5,29.01,fosforo,2024-11-30,13:57,19.505000000000003,11,1
55.25,29.9,potassio,2024-12-03,01:15,19.95,6,3
74.25,30.97,potassio,2024-12-04,03:42,20.485,6,2
21.92,31.77,fosforo,2024-12-02,05:33,20.884999999999998,3,2
59.67,29.02,potassio,2024-12-04,21:53,19.509999999999998,4,1
48.19,30.98,potassio,2024-11-30,13:18,20.490000000000002,12,2
32.24,27.95,fosforo,2024-12-02,07:51,18.975,7,3
68.51,34.91,potassio,2024-12-01,09:46,22.455,6,2
40.31,22.51,fosforo,2024-12-01,12:41,16.255000000000003,6,2
74.53,19.79,fosforo,2024-12-02,10:41,14.895,14,3
39.63,32.86,fosforo,2024-12-04,21:32,21.43,2,1
78.46,26.01,potassio,2024-12-01,19:41,18.005000000000003,2,3
20.37,31.84,potassio,2024-12-02,16:14,20.92,11,2
79.3,26.12,potassio,2024-12-01,00:14,18.060000000000002,12,2
20.44,34.22,fosforo,2024-11-30,22:28,22.11,10,2
76.44,29.24,fosforo,2024-12-01,23:54,19.619999999999997,15,2
65.81,15.96,potassio,2024-12-01,21:58,12.98,6,2
49.9,18.02,potassio,2024-12-02,02:24,14.01,7,1
67.53,32.84,fosforo,2024-11-30,05:00,21.42,3,1
63.0,16.13,potassio,2024-12-04,12:56,13.065,14,2
78.42,20.97,fosforo,2024-12-02,17:26,15.485,6,2
26.67,18.56,potassio,2024-12-03,11:00,14.28,13,1
35.29,30.98,fosforo,2024-12-02,16:37,20.490000000000002,15,3
36.37,23.43,fosforo,2024-12-02,21:53,16.715,12,1
23.6,28.7,fosforo,2024-12-02,23:24,19.35,12,1
29.95,34.19,potassio,2024-12-02,05:00,22.095,11,3
57.8,33.45,fosforo,2024-12-03,08:36,21.725,7,3
76.78,28.28,potassio,2024-11-30,20:13,19.14,15,2
40.01,34.75,potassio,2024-12-03,17:44,22.375,8,3
42.02,26.39,fosforo,2024-12-02,08:27,18.195,12,2
49.61,33.36,fosforo,2024-12-01,05:01,21.68,5,2
53.9,31.25,potassio,2024-12-03,05:07,20.625,7,3
58.08,26.77,fosforo,2024-12-03,11:54,18.384999999999998,11,2
36.6,17.88,fosforo,2024-12-02,10:10,13.94,2,3
45.32,19.8,potassio,2024-12-02,23:41,14.9,13,3
45.79,25.18,potassio,2024-11-30,10:05,17.59,3,1
73.62,31.46,potassio,2024-12-01,09:34,20.73,13,1
57.07,17.12,fosforo,2024-12-01,09:02,13.56,15,1
42.33,17.48,fosforo,2024-12-01,23:17,13.74,14,3
72.11,18.17,fosforo,2024-12-03,11:27,14.085,13,1
59.41,28.05,potassio,2024-12-03,06:17,19.025,7,2
45.61,22.43,potassio,2024-12-03,01:10,16.215,15,1
21.32,29.85,fosforo,2024-12-01,13:01,19.925,2,1
